2.2    0.891  -143.498
2.2    0.924  -143.976
2.2    0.957  -144.507
2.2    0.990  -145.092
2.3    0.000  inf
2.3    0.033  -153.188
2.3    0.066  -152.586
2.3    0.099  -151.743
2.3    0.132  -150.831
2.3    0.165  -149.906
2.3    0.198  -148.995
2.3    0.231  -148.114
2.3    0.264  -147.275
2.3    0.297  -146.485
2.3    0.330  -145.75
2.3    0.363  -145.075
2.3    0.396  -144.464
2.3    0.429  -143.921
2.3    0.462  -143.446
2.3    0.495  -143.043
2.3    0.528  -142.711
2.3    0.561  -142.452
2.3    0.594  -142.266
2.3    0.627  -142.151
2.3    0.660  -142.107
2.3    0.693  -142.132
2.3    0.726  -142.223
2.3    0.759  -142.381
2.3    0.792  -142.601
2.3    0.825  -142.882
2.3    0.858  -143.223
2.3    0.891  -143.62
2.3    0.924  -144.072
2.3    0.957  -144.578
2.3    0.990  -145.137
2.4    0.000  inf
2.4    0.033  -154.149
2.4    0.066  -153.521
2.4    0.099  -152.65
2.4    0.132  -151.711
2.4    0.165  -150.758
2.4    0.198  -149.82
2.4    0.231  -148.912
2.4    0.264  -148.046
2.4    0.297  -147.229
2.4    0.330  -146.467
2.4    0.363  -145.765
2.4    0.396  -145.126
2.4    0.429  -144.556
2.4    0.462  -144.054
2.4    0.495  -143.624
2.4    0.528  -143.267
2.4    0.561  -142.982
2.4    0.594  -142.771
2.4    0.627  -142.631
2.4    0.660  -142.563
2.4    0.693  -142.564
2.4    0.726  -142.633
2.4    0.759  -142.767
2.4    0.792  -142.965
2.4    0.825  -143.223
2.4    0.858  -143.54
2.4    0.891  -143.913
2.4    0.924  -144.341
2.4    0.957  -144.821
2.4    0.990  -145.352
2.5    0.000  inf
2.5    0.033  -155.303
2.5    0.066  -154.65
2.5    0.099  -153.754
2.5    0.132  -152.788
2.5    0.165  -151.809
2.5    0.198  -150.845
2.5    0.231  -149.91
2.5    0.264  -149.017
2.5    0.297  -148.172
2.5    0.330  -147.383
2.5    0.363  -146.653
2.5    0.396  -145.987
2.5    0.429  -145.388
2.5    0.462  -144.859
2.5    0.495  -144.401
2.5    0.528  -144.015
2.5    0.561  -143.703
2.5    0.594  -143.464
2.5    0.627  -143.298
2.5    0.660  -143.203
2.5    0.693  -143.179
2.5    0.726  -143.223
2.5    0.759  -143.332
2.5    0.792  -143.506
2.5    0.825  -143.74
2.5    0.858  -144.033
2.5    0.891  -144.382
2.5    0.924  -144.784
2.5    0.957  -145.238
2.5    0.990  -145.742
2.6    0.000  inf
2.6    0.033  -156.648
2.6    0.066  -155.971
2.6    0.099  -155.05
2.6    0.132  -154.06
2.6    0.165  -153.057
2.6    0.198  -152.067
2.6    0.231  -151.107
2.6    0.264  -150.188
2.6    0.297  -149.316
2.6    0.330  -148.5
2.6    0.363  -147.742
2.6    0.396  -147.048
2.6    0.429  -146.42
2.6    0.462  -145.861
2.6    0.495  -145.374
2.6    0.528  -144.959
2.6    0.561  -144.617
2.6    0.594  -144.349
2.6    0.627  -144.153
2.6    0.660  -144.03
2.6    0.693  -143.978
2.6    0.726  -143.995
2.6    0.759  -144.079
2.6    0.792  -144.226
2.6    0.825  -144.436
2.6    0.858  -144.703
2.6    0.891  -145.027
2.6    0.924  -145.404
2.6    0.957  -145.832
2.6    0.990  -146.308
2.7    0.000  inf
2.7    0.033  -158.178
2.7    0.066  -157.479
2.7    0.099  -156.536
2.7    0.132  -155.523
2.7    0.165  -154.497
2.7    0.198  -153.484
2.7    0.231  -152.5
2.7    0.264  -151.555
2.7    0.297  -150.658
2.7    0.330  -149.815
2.7    0.363  -149.03
2.7    0.396  -148.307
2.7    0.429  -147.65
2.7    0.462  -147.062
2.7    0.495  -146.544
2.7    0.528  -146.098
2.7    0.561  -145.725
2.7    0.594  -145.425
2.7    0.627  -145.199
2.7    0.660  -145.045
2.7    0.693  -144.964
2.7    0.726  -144.951
2.7    0.759  -145.006
2.7    0.792  -145.126
2.7    0.825  -145.308
2.7    0.858  -145.55
2.7    0.891  -145.847
2.7    0.924  -146.198
2.7    0.957  -146.6
2.7    0.990  -147.05
2.8    0.000  inf
2.8    0.033  -159.885
2.8    0.066  -159.166
2.8    0.099  -158.204
2.8    0.132  -157.171
2.8    0.165  -156.123
2.8    0.198  -155.088
2.8    0.231  -154.081
2.8    0.264  -153.113
2.8    0.297  -152.192
2.8    0.330  -151.323
2.8    0.363  -150.511
2.8    0.396  -149.761
2.8    0.429  -149.075
2.8    0.462  -148.456
2.8    0.495  -147.907
2.8    0.528  -147.43
2.8    0.561  -147.025
2.8    0.594  -146.692
2.8    0.627  -146.433
2.8    0.660  -146.247
2.8    0.693  -146.133
2.8    0.726  -146.089
2.8    0.759  -146.113
2.8    0.792  -146.204
2.8    0.825  -146.357
2.8    0.858  -146.571
2.8    0.891  -146.841
2.8    0.924  -147.166
2.8    0.957  -147.541
2.8    0.990  -147.964
2.9    0.000  inf
2.9    0.033  -161.761
2.9    0.066  -161.025
2.9    0.099  -160.044
2.9    0.132  -158.993
2.9    0.165  -157.926
2.9    0.198  -156.871
2.9    0.231  -155.844
2.9    0.264  -154.854
2.9    0.297  -153.91
2.9    0.330  -153.016
2.9    0.363  -152.179
2.9    0.396  -151.401
2.9    0.429  -150.687
2.9    0.462  -150.039
2.9    0.495  -149.459
2.9    0.528  -148.95
2.9    0.561  -148.511
2.9    0.594  -148.146
2.9    0.627  -147.853
2.9    0.660  -147.633
2.9    0.693  -147.484
2.9    0.726  -147.407
2.9    0.759  -147.399
2.9    0.792  -147.457
2.9    0.825  -147.58
2.9    0.858  -147.763
2.9    0.891  -148.005
2.9    0.924  -148.302
2.9    0.957  -148.65
2.9    0.990  -149.046
3.0    0.000  inf
3.0    0.033  -163.794
3.0    0.066  -163.043
3.0    0.099  -162.047
3.0    0.132  -160.98
3.0    0.165  -159.897
3.0    0.198  -158.824
3.0    0.231  -157.778
3.0    0.264  -156.768
3.0    0.297  -155.802
3.0    0.330  -154.886
3.0    0.363  -154.024
3.0    0.396  -153.221
3.0    0.429  -152.479
3.0    0.462  -151.802
3.0    0.495  -151.192
3.0    0.528  -150.65
3.0    0.561  -150.18
3.0    0.594  -149.78
3.0    0.627  -149.453
3.0    0.660  -149.197
3.0    0.693  -149.014
3.0    0.726  -148.901
3.0    0.759  -148.858
3.0    0.792  -148.882
3.0    0.825  -148.972
3.0    0.858  -149.124
3.0    0.891  -149.335
3.0    0.924  -149.602
3.0    0.957  -149.922
3.0    0.990  -150.29
